run_id,task,task_name,retention_pct,selection_rank,feature_index,wavenumber,mean_abs_shap
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,18,525,925.0,0.0025180489512416
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,19,289,689.0,0.0024859525774491
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,20,524,924.0,0.0023176897074721
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,21,374,774.0,0.0023112257138869
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,22,977,1377.0,0.0023001380603346
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,23,1103,1503.0,0.0022487087998102
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,24,157,557.0,0.0022457500977654
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,25,974,1374.0,0.0022353003761277
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,26,1108,1508.0,0.0021951394806909
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,27,370,770.0,0.0021939121690982
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,28,1099,1499.0,0.0021259288247469
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,29,1109,1509.0,0.002114756324216
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,30,1107,1507.0,0.0020895779904198
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,31,159,559.0,0.0020814851620902
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,32,1115,1515.0,0.0019967109193368
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,33,1113,1513.0,0.0019420828457364
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,34,1150,1550.0,0.0019383691009029
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,35,1100,1500.0,0.0019269574399939
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,36,928,1328.0,0.0019213203225131
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,37,931,1331.0,0.0019148496375759
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,38,731,1131.0,0.0018955358207203
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,39,354,754.0,0.0018922195507427
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,40,145,545.0,0.0018899603483991
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,41,1007,1407.0,0.0018694811482438
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,42,743,1143.0,0.0018692343179533
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,43,1111,1511.0,0.001864733931751
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,44,375,775.0,0.0018557989822389
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,45,1116,1516.0,0.0018333746401892
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,46,522,922.0,0.0018306718466218
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,47,287,687.0,0.0018283182256988
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,48,1026,1426.0,0.0018082292553855
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,49,1147,1547.0,0.0018063154787143
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,50,1112,1512.0,0.0017958886651314
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,51,379,779.0,0.001792953264394
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,52,367,767.0,0.0017813180222943
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,53,288,688.0,0.0017695163910421
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,54,1117,1517.0,0.0017584441499315
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,55,891,1291.0,0.0017245203143726
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,56,980,1380.0,0.0017210162413319
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,57,1186,1586.0,0.0017054243289571
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,58,517,917.0,0.0017038097240975
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,59,369,769.0,0.0016818205118434
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,60,153,553.0,0.0016645754688465
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,61,146,546.0,0.0016537350450247
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,62,933,1333.0,0.0016086044777778
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,63,934,1334.0,0.001607136267221
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,64,139,539.0,0.0016036817616945
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,65,1120,1520.0,0.0015927465834506
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,66,662,1062.0,0.0015833221139485
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,67,1106,1506.0,0.0015808421824231
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,68,516,916.0,0.0015758443899289
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,69,725,1125.0,0.0015677245220964
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,70,976,1376.0,0.0015599938187709
shap_feature_selection_extratrees_p1_20260529_182607,P1_thiram_presence,Thiram Presence,5,71,727,1127.0,0.0015430832280741
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,1,1208,1608.0,0.0057595097480764
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,2,768,1168.0,0.0057304034377218
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,3,1209,1609.0,0.005095157783385
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,4,769,1169.0,0.0049209726992252
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,5,1210,1610.0,0.0048043010285691
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,6,816,1216.0,0.0047375398947246
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,7,1207,1607.0,0.0047367861423936
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,8,1206,1606.0,0.004704566852788
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,9,1211,1611.0,0.0046965015977785
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,10,814,1214.0,0.004356030375241
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,11,1213,1613.0,0.004318940229694
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,12,813,1213.0,0.0042480458423111
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,13,771,1171.0,0.0042412822686473
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,14,772,1172.0,0.0040146997704091
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,15,1214,1614.0,0.004006685627086
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,16,773,1173.0,0.0039683133312553
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,17,765,1165.0,0.0035867243856998
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,18,1212,1612.0,0.0032469395889714
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,19,810,1210.0,0.0031178983086079
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,20,994,1394.0,0.0031153188389786
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,21,766,1166.0,0.0031011222729819
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,22,1204,1604.0,0.0029572603519159
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,23,812,1212.0,0.0028617191984152
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,24,770,1170.0,0.0028521642320478
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,25,1215,1615.0,0.0028167811375855
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,26,764,1164.0,0.0026457007188895
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,27,991,1391.0,0.0025702566137884
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,28,1222,1622.0,0.0024226042234461
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,29,762,1162.0,0.0024169847144642
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,30,1218,1618.0,0.0023856694309222
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,31,811,1211.0,0.0023508614038871
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,32,1219,1619.0,0.0023163660870669
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,33,992,1392.0,0.0022889791668335
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,34,767,1167.0,0.0022734628185914
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,35,1205,1605.0,0.0021768758283644
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,36,761,1161.0,0.0021691887126987
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,37,815,1215.0,0.0020311357914266
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,38,888,1288.0,0.0019062652641579
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,39,1223,1623.0,0.0018983605004028
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,40,774,1174.0,0.0018075962216863
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,41,809,1209.0,0.0018033327962388
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,42,382,782.0,0.0017803496121907
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,43,993,1393.0,0.001776479319598
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,44,890,1290.0,0.0017694362268707
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,45,1220,1620.0,0.0017671853890306
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,46,1122,1522.0,0.0017637811426341
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,47,1216,1616.0,0.0017636694407781
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,48,775,1175.0,0.0017406423290145
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,49,776,1176.0,0.0017368274598085
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,50,893,1293.0,0.0016434927787151
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,51,763,1163.0,0.0016383135223674
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,52,897,1297.0,0.0016221445786586
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,53,817,1217.0,0.001602297345195
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,54,743,1143.0,0.0015652210061179
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,55,386,786.0,0.0015504164940888
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,56,163,563.0,0.0015487975007346
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,57,760,1160.0,0.0015256640790751
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,58,11,411.0,0.0015173074469589
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,59,388,788.0,0.0015079488126286
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,60,887,1287.0,0.001505951931227
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,61,995,1395.0,0.0014868078842847
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,62,1289,1689.0,0.001485888064681
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,63,10,410.0,0.0014750923783939
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,64,1224,1624.0,0.0014704363896138
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,65,738,1138.0,0.0014616689621808
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,66,886,1286.0,0.0014226476553992
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,67,680,1080.0,0.0014040061054097
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,68,777,1177.0,0.0014003388530212
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,69,1225,1625.0,0.0013972026217121
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,70,29,429.0,0.0013856996788664
shap_feature_selection_extratrees_p1_20260529_182607,P2_mg_presence,MG Presence,5,71,885,1285.0,0.0013657700135118
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,1,672,1072.0,0.0087413580140631
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,2,1176,1576.0,0.0080482137393489
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,3,1179,1579.0,0.0080308023623594
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,4,1174,1574.0,0.0078285295982321
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,5,1172,1572.0,0.0069740608069591
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,6,1177,1577.0,0.0068873549999014
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,7,1178,1578.0,0.0063863004668238
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,8,661,1061.0,0.0060902410893533
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,9,1180,1580.0,0.006037144558822
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,10,1173,1573.0,0.0059305394218454
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,11,1167,1567.0,0.00587202194918
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,12,1169,1569.0,0.0056687390314836
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,13,668,1068.0,0.0056227498834354
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,14,1171,1571.0,0.005610371449263
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,15,670,1070.0,0.005553387120641
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,16,1181,1581.0,0.005540820687807
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,17,664,1064.0,0.0055161315831544
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,18,1182,1582.0,0.0053822094782946
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,19,674,1074.0,0.0052994951014282
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,20,669,1069.0,0.0052613360534643
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,21,666,1066.0,0.0051002062115708
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,22,1183,1583.0,0.0050850571591209
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,23,671,1071.0,0.005012360230199
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,24,1175,1575.0,0.0048107213655654
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,25,444,844.0,0.004637857850354
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,26,663,1063.0,0.0046012228628868
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,27,673,1073.0,0.0045580348031537
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,28,445,845.0,0.0044926128655303
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,29,659,1059.0,0.0044732541106469
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,30,662,1062.0,0.0044354565342128
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,31,665,1065.0,0.0043611749982504
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,32,1168,1568.0,0.0043017031290045
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,33,429,829.0,0.0042137420496421
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,34,675,1075.0,0.0033259764970779
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,35,1170,1570.0,0.0032805538168178
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,36,1166,1566.0,0.003168106603638
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,37,676,1076.0,0.0031551351883949
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,38,677,1077.0,0.0031543460910223
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,39,173,573.0,0.0030884672208019
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,40,436,836.0,0.0030263407373238
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,41,1185,1585.0,0.0028714896274195
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,42,430,830.0,0.0028127130886676
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,43,667,1067.0,0.0027378324698428
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,44,426,826.0,0.0027236108355119
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,45,47,447.0,0.0027200727970592
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,46,433,833.0,0.0026750423726487
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,47,428,828.0,0.0026712756411682
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,48,658,1058.0,0.0026572637379426
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,49,443,843.0,0.0023700962828256
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,50,654,1054.0,0.0022392011483161
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,51,448,848.0,0.0022276411335577
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,52,655,1055.0,0.0021596325450071
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,53,423,823.0,0.0020577260196195
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,54,450,850.0,0.0020243313836825
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,55,657,1057.0,0.0020070376060791
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,56,172,572.0,0.0019650407231804
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,57,1164,1564.0,0.0019530757132788
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,58,43,443.0,0.0019309468431839
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,59,435,835.0,0.0019303720630938
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,60,441,841.0,0.0019233710070299
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,61,424,824.0,0.0018858919393286
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,62,439,839.0,0.0018472690632614
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,63,446,846.0,0.0018418965690851
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,64,1184,1584.0,0.001836680165214
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,65,678,1078.0,0.0018293688489425
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,66,165,565.0,0.0018210558185328
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,67,660,1060.0,0.0017376448320391
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,68,175,575.0,0.0017228846525885
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,69,652,1052.0,0.0016974860384973
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,70,164,564.0,0.0016768121034562
shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,71,1165,1565.0,0.0016763053637385
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,1,741,1141.0,0.0046238374171077
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,2,742,1142.0,0.0042646951029476
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,3,736,1136.0,0.0041236228498484
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,4,735,1135.0,0.0038472080270999
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,5,1108,1508.0,0.0034456906325778
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,6,740,1140.0,0.003300623560294
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,7,977,1377.0,0.0032372866554706
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,8,1099,1499.0,0.0032358312478663
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,9,1102,1502.0,0.0032051448336411
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,10,1107,1507.0,0.00300454277685
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,11,1103,1503.0,0.0030025350904551
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,12,1095,1495.0,0.0029782090331856
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,13,66,466.0,0.0029512762076095
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,14,64,464.0,0.0029297207244071
shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,15,738,1138.0,0.0029154565756251
